,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
26324,ILMN_2427705,0.9493,0.55202896,-0.613,-5.8057300000000005,-0.026,Ak7,adenylate kinase 7,AK7
8045,ILMN_1233969,0.7901,0.14039647,-1.58,-4.84391,-0.076,Akap1,A kinase (PRKA) anchor protein 1,AKAP1
5662,ILMN_2645981,0.7316,0.09151774,1.84,-4.4909300000000005,0.10400000000000001,Akap10,A kinase (PRKA) anchor protein 10,AKAP10
14010,ILMN_2627006,0.875,0.27085246,1.16,-5.35041,0.062,Akap11,A kinase (PRKA) anchor protein 11,AKAP11
4155,ILMN_2624622,0.6624,0.06080346,-2.08,-4.14288,-0.256,Akap12,A kinase (PRKA) anchor protein (gravin) 12,AKAP12
20690,ILMN_2494465,0.9195,0.42033914,-0.836,-5.64866,-0.034,Akap13,A kinase (PRKA) anchor protein 13,AKAP13
8774,ILMN_2516843,0.8093,0.15686782,-1.51,-4.93295,-0.05,Akap2,A kinase (PRKA) anchor protein 2,AKAP2
35516,ILMN_2614990,0.9791,0.76808424,-0.302,-5.94767,-0.018,Akap3,A kinase (PRKA) anchor protein 3,AKAP3
680,ILMN_2440634,0.2743,0.00412963,-3.57,-1.74637,-0.596,Akap5,A kinase (PRKA) anchor protein 5,AKAP5
19431,ILMN_3005211,0.9113,0.39108711,-0.8909999999999999,-5.602930000000001,-0.10800000000000001,Akap6,A kinase (PRKA) anchor protein 6,AKAP6
6176,ILMN_2944413,0.7434,0.10145842,-1.78,-4.57719,-0.132,Akap7,A kinase (PRKA) anchor protein 7,AKAP7
16483,ILMN_2920008,0.8938,0.32541059,1.03,-5.480230000000001,0.106,Akap8,A kinase (PRKA) anchor protein 8,AKAP8
32254,ILMN_1242769,0.9697,0.69078721,0.408,-5.90972,0.024,Akap8l,A kinase (PRKA) anchor protein 8-like,AKAP8L
4815,ILMN_2627299,0.6958,0.07401427,-1.96,-4.311319999999999,-0.122,Akap9,A kinase (PRKA) anchor protein (yotiao) 9,AKAP9
18731,ILMN_2729762,0.9079,0.37563376,0.922,-5.57675,0.054,Akip1,A kinase (PRKA) interacting protein 1,AKIP1
8181,ILMN_3068754,0.7917,0.1430806,1.57,-4.8592,0.1,Akr1a1,"aldo-keto reductase family 1, member A1 (aldehyde reductase)",AKR1A1
6962,ILMN_1213935,0.7655,0.11770637,-1.69,-4.70019,-0.084,Akt1,thymoma viral proto-oncogene 1,AKT1
22253,ILMN_1214358,0.9277,0.45600313,0.7709999999999999,-5.69839,0.05,Akt1s1,AKT1 substrate 1 (proline-rich),AKT1S1
7621,ILMN_1255147,0.7793,0.13127746,-1.62,-4.78947,-0.074,Akt2,thymoma viral proto-oncogene 2,AKT2
21168,ILMN_2904321,0.9208,0.43064233,-0.8170000000000001,-5.66367,-0.046,Akt3,thymoma viral proto-oncogene 3,AKT3
27994,ILMN_2596713,0.9558,0.59114043,0.5529999999999999,-5.8403599999999996,0.086,Aktip,thymoma viral proto-oncogene 1 interacting protein,AKTIP
4116,ILMN_2655015,0.6622,0.06030244,-2.08,-4.13575,-0.128,Alad,"aminolevulinate, delta-, dehydratase",ALAD
17543,ILMN_2606804,0.9009999999999999,0.34912537,0.976,-5.5281400000000005,0.052,Alcam,activated leukocyte cell adhesion molecule,ALCAM
6767,ILMN_1245112,0.7593,0.11349533,1.71,-4.67017,0.074,Aldh16a1,"aldehyde dehydrogenase 16 family, member A1",ALDH16A1
15223,ILMN_3123473,0.8828,0.29687847,-1.09,-5.41613,-0.10400000000000001,Aldh18a1,"aldehyde dehydrogenase 18 family, member A1",ALDH18A1
20088,ILMN_1257020,0.9154,0.40612717,-0.862,-5.62704,-0.098,Aldh1b1,"aldehyde dehydrogenase 1 family, member B1",ALDH1B1
2596,ILMN_2898319,0.5588,0.03204669,-2.44,-3.5837199999999996,-0.222,Aldh1l2,"aldehyde dehydrogenase 1 family, member L2",ALDH1L2
15150,ILMN_2584281,0.8822,0.29519633,-1.1,-5.41211,-0.052,Aldh3a2,"aldehyde dehydrogenase family 3, subfamily A2",ALDH3A2
27246,ILMN_2664660,0.955,0.5747837,0.5770000000000001,-5.82644,0.036,Aldh5a1,"aldhehyde dehydrogenase family 5, subfamily A1",ALDH5A1
23065,ILMN_1258158,0.9337,0.47569456,0.737,-5.72334,0.22,Aldh6a1,"aldehyde dehydrogenase family 6, subfamily A1",ALDH6A1
28093,ILMN_2599181,0.9559,0.59311821,-0.55,-5.84199,-0.022,Aldh9a1,"aldehyde dehydrogenase 9, subfamily A1",ALDH9A1
7183,ILMN_2599130,0.7706,0.12226899,1.67,-4.7314099999999994,0.10800000000000001,Aldoa,"aldolase A, fructose-bisphosphate",ALDOA
1067,ILMN_2613349,0.3652,0.00861407,3.16,-2.40908,0.136,Aldoc,"aldolase C, fructose-bisphosphate",ALDOC
719,ILMN_3000759,0.2919,0.00466642,3.5,-1.8565200000000002,0.24,Alg1,"asparagine-linked glycosylation 1 (beta-1,4-mannosyltransferase)",ALG1
39401,ILMN_2827701,0.9892,0.86093802,-0.179,-5.97765,-0.008,Alg11,"asparagine-linked glycosylation 11 (alpha-1,2-mannosyltransferase)",ALG11
38326,ILMN_2680686,0.9863,0.83493524,0.213,-5.97086,0.016,Alg12,"asparagine-linked glycosylation 12 (alpha-1,6-mannosyltransferase)",ALG12
16756,ILMN_2803334,0.8955,0.33152873,-1.01,-5.49303,-0.082,Alg2,"asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)",ALG2
3790,ILMN_2660414,0.6443,0.05395373,2.15,-4.03964,0.088,Alg5,asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase),ALG5
6034,ILMN_2765304,0.7396,0.09858929,1.8,-4.55326,0.102,Alg8,"asparagine-linked glycosylation 8 (alpha-1,3-glucosyltransferase)",ALG8
9591,ILMN_2687908,0.8224,0.17422512,-1.45,-5.01605,-0.076,Alg9,"asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)",ALG9
7058,ILMN_2620365,0.7671,0.11964758,-1.68,-4.71363,-0.072,Alkbh2,"alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase",ALKBH2
5048,ILMN_2665597,0.7047,0.07865042,1.93,-4.36298,0.184,Alkbh3,"alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase",ALKBH3
19919,ILMN_1226152,0.9146,0.40240042,-0.8690000000000001,-5.62119,-0.054,Alkbh4,"alkB homolog 4, lysine demethylase",ALKBH4
41648,ILMN_2948539,0.9921,0.91265796,0.11199999999999999,-5.98759,0.006,Amacr,alpha-methylacyl-CoA racemase,AMACR
3613,ILMN_2831944,0.6377,0.05089309,2.18,-3.98898,0.13,Amdhd2,amidohydrolase domain containing 2,AMDHD2
26634,ILMN_2768691,0.951,0.55953247,0.601,-5.81273,0.026,Amh,anti-Mullerian hormone,AMH
11834,ILMN_2684178,0.8499,0.22215548,1.29,-5.2035800000000005,0.068,Amhr2,anti-Mullerian hormone type 2 receptor,AMHR2
25613,ILMN_1214975,0.9477,0.53626498,0.637,-5.79041,0.072,Amigo1,adhesion molecule with Ig like domain 1,AMIGO1
19304,ILMN_2678355,0.9108,0.38830487,0.897,-5.598330000000001,0.11,Amigo2,adhesion molecule with Ig like domain 2,AMIGO2
4124,ILMN_1229706,0.6622,0.06041533,-2.08,-4.13736,-0.11800000000000001,Ammecr1l,AMME chromosomal region gene 1-like,AMMECR1L
8979,ILMN_1234484,0.8114,0.16097398,1.5,-4.95352,0.064,Ampd2,adenosine monophosphate deaminase 2,AMPD2
10637,ILMN_2448651,0.8342,0.1960307,-1.37,-5.10796,-0.092,Ampd3,adenosine monophosphate deaminase 3,AMPD3
39515,ILMN_3160992,0.9892,0.86335595,0.17600000000000002,-5.978219999999999,0.006,Amt,aminomethyltransferase,AMT
27954,ILMN_2464898,0.9558,0.59013976,-0.5539999999999999,-5.83953,-0.028,Amz2,archaelysin family metallopeptidase 2,AMZ2
29411,ILMN_1258276,0.9615,0.62463265,0.503,-5.86651,0.022,Anapc1,anaphase promoting complex subunit 1,ANAPC1
17947,ILMN_2740930,0.9035,0.35820252,-0.9570000000000001,-5.54534,-0.044,Anapc10,anaphase promoting complex subunit 10,ANAPC10
18987,ILMN_3099265,0.9091,0.38131262,-0.91,-5.58654,-0.062,Anapc11,anaphase promoting complex subunit 11,ANAPC11
4473,ILMN_2901312,0.6771,0.06693941,2.02,-4.22548,0.14400000000000002,Anapc2,anaphase promoting complex subunit 2,ANAPC2
8073,ILMN_2859778,0.7905,0.14096354,-1.58,-4.847169999999999,-0.126,Anapc4,anaphase promoting complex subunit 4,ANAPC4
10202,ILMN_2738536,0.8299,0.18728097,1.4,-5.07257,0.072,Anapc5,anaphase-promoting complex subunit 5,ANAPC5
16536,ILMN_2870688,0.8938,0.32654634,1.02,-5.48263,0.094,Anapc7,anaphase promoting complex subunit 7,ANAPC7
37528,ILMN_2598438,0.9843,0.81579187,0.23800000000000002,-5.96508,0.014,Angel1,angel homolog 1 (Drosophila),ANGEL1
20755,ILMN_2592515,0.9195,0.42163256,0.833,-5.650580000000001,0.052,Angel2,angel homolog 2 (Drosophila),ANGEL2
10520,ILMN_1226520,0.8336,0.19369579,-1.38,-5.0987,-0.244,Angpt1,angiopoietin 1,ANGPT1
9535,ILMN_1254653,0.8216,0.17303709,-1.45,-5.010669999999999,-0.124,Angptl2,angiopoietin-like 2,ANGPTL2
8544,ILMN_2424627,0.8036,0.15166297,1.54,-4.90599,0.076,Angptl4,angiopoietin-like 4,ANGPTL4
4240,ILMN_2609011,0.6647,0.06225581,2.06,-4.1632,0.072,Ank1,"ankyrin 1, erythroid",ANK1
8512,ILMN_1229153,0.8034,0.15103588,1.54,-4.90268,0.058,Ankef1,ankyrin repeat and EF-hand domain containing 1,ANKEF1
6405,ILMN_1236881,0.7491,0.10602758,-1.75,-4.61383,-0.06,Ankfy1,ankyrin repeat and FYVE domain containing 1,ANKFY1
5422,ILMN_1224811,0.7225,0.08656888,1.87,-4.44414,0.098,Ankib1,ankyrin repeat and IBR domain containing 1,ANKIB1
16692,ILMN_2693803,0.8944,0.32972536,-1.02,-5.4892900000000004,-0.038,Ankle2,ankyrin repeat and LEM domain containing 2,ANKLE2
1704,ILMN_2663741,0.4776,0.01798199,-2.76,-3.07,-0.158,Ankmy2,ankyrin repeat and MYND domain containing 2,ANKMY2
3540,ILMN_2625451,0.6324,0.04947802,2.19,-3.9644800000000004,0.452,Ankrd1,ankyrin repeat domain 1 (cardiac muscle),ANKRD1
9509,ILMN_1222346,0.8212,0.17249029999999999,-1.45,-5.00818,-0.094,Ankrd10,ankyrin repeat domain 10,ANKRD10
9258,ILMN_2851735,0.8175,0.16720371,-1.47,-4.983619999999999,-0.096,Ankrd13d,"ankyrin repeat domain 13 family, member D",ANKRD13D
17225,ILMN_1258280,0.8992,0.34213997,0.991,-5.51449,0.034,Ankrd16,ankyrin repeat domain 16,ANKRD16
1728,ILMN_3126458,0.4788,0.0182831,2.75,-3.08485,0.14,Ankrd17,ankyrin repeat domain 17,ANKRD17
22445,ILMN_2806065,0.929,0.46052525,-0.763,-5.704269999999999,-0.034,Ankrd2,ankyrin repeat domain 2 (stretch responsive muscle),ANKRD2
26269,ILMN_1252105,0.9493,0.55103782,-0.614,-5.804790000000001,-0.03,Ankrd24,ankyrin repeat domain 24,ANKRD24
21011,ILMN_2595857,0.9202,0.42704616,-0.823,-5.6584900000000005,-0.096,Ankrd37,ankyrin repeat domain 37,ANKRD37
785,ILMN_3035378,0.304,0.0052799,-3.43,-1.96787,-0.188,Ankrd40,ankyrin repeat domain 40,ANKRD40
17995,ILMN_2607187,0.9043,0.35944216,0.9540000000000001,-5.54764,0.048,Ankrd42,ankyrin repeat domain 42,ANKRD42
34424,ILMN_1222794,0.9781,0.74356815,0.335,-5.93699,0.074,Ankrd46,ankyrin repeat domain 46,ANKRD46
42739,ILMN_2592358,0.9925,0.93693604,-0.0809,-5.99066,-0.01,Ankrd49,ankyrin repeat domain 49,ANKRD49
34415,ILMN_1219107,0.9778,0.74324511,-0.336,-5.93684,-0.012,Ankrd52,ankyrin repeat domain 52,ANKRD52
1188,ILMN_1226317,0.39299999999999996,0.01032738,-3.06,-2.57239,-0.106,Ankrd6,ankyrin repeat domain 6,ANKRD6
23651,ILMN_2665496,0.9385,0.49020904,0.713,-5.74068,0.04,Ankrd9,ankyrin repeat domain 9,ANKRD9
17573,ILMN_2701383,0.9011,0.34976136,0.975,-5.52937,0.05,Anks3,ankyrin repeat and sterile alpha motif domain containing 3,ANKS3
8550,ILMN_1259463,0.8036,0.15178495,-1.53,-4.90664,-0.134,Ankzf1,ankyrin repeat and zinc finger domain containing 1,ANKZF1
5908,ILMN_2566923,0.7367,0.09623864,-1.81,-4.5330900000000005,-0.068,Ano4,anoctamin 4,ANO4
13083,ILMN_1228336,0.8643,0.24992429,1.21,-5.291580000000001,0.064,Ano6,anoctamin 6,ANO6
3389,ILMN_1222637,0.6236,0.04669246,-2.23,-3.9140300000000003,-0.14400000000000002,Anp32a,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",ANP32A
38778,ILMN_1215011,0.988,0.84613787,0.198,-5.97394,0.01,Anp32b,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B",ANP32B
20780,ILMN_2723788,0.9195,0.42221141,-0.8320000000000001,-5.65143,-0.042,Anp32e,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E",ANP32E
9115,ILMN_1229643,0.8140000000000001,0.16387823,-1.49,-4.96771,-0.162,Antxr1,anthrax toxin receptor 1,ANTXR1
41586,ILMN_1259252,0.9918,0.9108704,0.114,-5.9873199999999995,0.01,Anxa1,annexin A1,ANXA1
10749,ILMN_2666669,0.8359,0.19846813,1.36,-5.1175,0.058,Anxa11,annexin A11,ANXA11
22558,ILMN_2657175,0.9304,0.46351846,-0.758,-5.70811,-0.056,Anxa2,annexin A2,ANXA2
4453,ILMN_3135781,0.6759999999999999,0.06649133,2.03,-4.21972,0.11800000000000001,Anxa3,annexin A3,ANXA3
9249,ILMN_2772410,0.8175,0.16707095,1.47,-4.98299,0.188,Anxa4,annexin A4,ANXA4
5892,ILMN_2680142,0.7367,0.09604857,-1.81,-4.53144,-0.214,Anxa5,annexin A5,ANXA5
10438,ILMN_1241363,0.8319,0.19180385,-1.39,-5.0911,-0.07,Anxa6,annexin A6,ANXA6
1707,ILMN_1246887,0.4776,0.01801466,-2.76,-3.07163,-0.098,Anxa7,annexin A7,ANXA7
2665,ILMN_1244906,0.5694,0.03353511,-2.41,-3.6237699999999995,-0.17,Ap1b1,"adaptor protein complex AP-1, beta 1 subunit",AP1B1
14157,ILMN_2554288,0.8765,0.27406647,-1.15,-5.3589400000000005,-0.056,Ap1g1,"adaptor protein complex AP-1, gamma 1 subunit",AP1G1
17700,ILMN_2984647,0.9014,0.35237399,-0.9690000000000001,-5.53437,-0.056,Ap1m1,"adaptor-related protein complex AP-1, mu subunit 1",AP1M1
17347,ILMN_2634108,0.8999,0.34481521,0.985,-5.519769999999999,0.066,Ap1s1,"adaptor protein complex AP-1, sigma 1",AP1S1
21643,ILMN_2713173,0.9236,0.44155011,-0.797,-5.67898,-0.036,Ap1s2,"adaptor-related protein complex 1, sigma 2 subunit",AP1S2
20748,ILMN_1237891,0.9195,0.42153318,0.833,-5.65043,0.078,Ap2a2,"adaptor-related protein complex 2, alpha 2 subunit",AP2A2
1785,ILMN_3147944,0.4837,0.01908695,-2.72,-3.1233,-0.45,Ap2b1,"adaptor-related protein complex 2, beta 1 subunit",AP2B1
6327,ILMN_1227300,0.7468,0.10438269,-1.76,-4.60084,-0.094,Ap2m1,"adaptor-related protein complex 2, mu 1 subunit",AP2M1
3338,ILMN_1212941,0.6177,0.04554764,2.24,-3.89238,0.17600000000000002,Ap2s1,"adaptor-related protein complex 2, sigma 1 subunit",AP2S1
26929,ILMN_2610861,0.9523,0.56642218,0.59,-5.81901,0.046,Ap3b1,"adaptor-related protein complex 3, beta 1 subunit",AP3B1
22283,ILMN_2953301,0.9278,0.45678232,0.77,-5.699409999999999,0.056,Ap3d1,"adaptor-related protein complex 3, delta 1 subunit",AP3D1
30685,ILMN_2454307,0.9664,0.65506782,-0.45899999999999996,-5.88772,-0.032,Ap3m1,"adaptor-related protein complex 3, mu 1 subunit",AP3M1
19396,ILMN_1214679,0.9111,0.39047041,-0.892,-5.60192,-0.036,Ap3m2,"adaptor-related protein complex 3, mu 2 subunit",AP3M2
1466,ILMN_2757861,0.4417,0.01433004,2.88,-2.86669,0.134,Ap4b1,"adaptor-related protein complex AP-4, beta 1",AP4B1
1748,ILMN_2646771,0.4803,0.01857152,2.74,-3.09884,0.22399999999999998,Ap5s1,"adaptor-related protein 5 complex, sigma 1 subunit",AP5S1
1160,ILMN_1228561,0.3881,0.00995146,3.08,-2.5390200000000003,0.17800000000000002,Apaf1,apoptotic peptidase activating factor 1,APAF1
44612,ILMN_1256755,0.9974,0.98268362,0.0222,-5.99375,0.002,Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1",APBA1
35984,ILMN_2846507,0.9801,0.77887981,0.287,-5.952000000000001,0.012,Apba2,"amyloid beta (A4) precursor protein-binding, family A, member 2",APBA2
1435,ILMN_2660110,0.4387,0.01391354,-2.9,-2.84023,-0.24600000000000002,Apba3,"amyloid beta (A4) precursor protein-binding, family A, member 3",APBA3
2501,ILMN_2623591,0.546,0.03016668,-2.47,-3.53029,-0.278,Apbb1,"amyloid beta (A4) precursor protein-binding, family B, member 1",APBB1
35415,ILMN_1223271,0.9791,0.76589278,0.305,-5.94677,0.022,Apbb3,"amyloid beta (A4) precursor protein-binding, family B, member 3",APBB3
21968,ILMN_2655204,0.9252,0.44890637,-0.784,-5.68898,-0.064,Apc,adenomatosis polyposis coli,APC
13001,ILMN_1250816,0.8633,0.2478871,1.22,-5.28554,0.058,Apeh,acylpeptide hydrolase,APEH
44251,ILMN_2918114,0.9935,0.97111365,-0.037,-5.9933,-0.004,Apex1,apurinic/apyrimidinic endonuclease 1,APEX1
3149,ILMN_1217553,0.6076,0.04230148,2.28,-3.82778,0.082,Aph1a,"aph1 homolog A, gamma secretase subunit",APH1A
29449,ILMN_1239371,0.9617,0.625692,0.501,-5.867290000000001,0.016,Api5,apoptosis inhibitor 5,API5
8928,ILMN_1244908,0.8114,0.16015982,-1.5,-4.94949,-0.11599999999999999,Apip,APAF1 interacting protein,APIP
3756,ILMN_1237927,0.644,0.05351181,2.15,-4.03251,0.10400000000000001,Aplf,aprataxin and PNKP like factor,APLF
18560,ILMN_2611906,0.9071,0.37183082,-0.929,-5.570069999999999,-0.032,Apln,apelin,APLN
13993,ILMN_2696532,0.875,0.27042907,1.16,-5.34927,0.076,Aplp1,amyloid beta (A4) precursor-like protein 1,APLP1
18761,ILMN_1216042,0.9084,0.37646533,0.92,-5.57819,0.068,Apoe,apolipoprotein E,APOE
3638,ILMN_1227426,0.6383,0.05129584,2.17,-3.99583,0.074,Apool,apolipoprotein O-like,APOOL
8503,ILMN_2754314,0.8026,0.15072495,-1.54,-4.90103,-0.06,App,amyloid beta (A4) precursor protein,APP
8233,ILMN_2724868,0.7925,0.14410614,-1.57,-4.86495,-0.154,Appbp2,amyloid beta precursor protein (cytoplasmic tail) binding protein 2,APPBP2
35106,ILMN_1219978,0.9787,0.75900039,0.314,-5.94386,0.046,Appl2,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2",APPL2
26849,ILMN_2630946,0.9521,0.5645953,0.593,-5.81736,0.036,Aprt,adenine phosphoribosyl transferase,APRT
31254,ILMN_3037920,0.9672,0.66806055,0.44,-5.89607,0.024,Aptx,aprataxin,APTX
1767,ILMN_2980661,0.4828,0.01885529,2.73,-3.11239,0.426,Aqp1,aquaporin 1,AQP1
5642,ILMN_1225901,0.7311,0.09120122,-1.84,-4.48802,-0.098,Aqp11,aquaporin 11,AQP11
21435,ILMN_2991272,0.922,0.43651319,0.8059999999999999,-5.6719800000000005,0.04,Aqp3,aquaporin 3,AQP3
0,ILMN_2757232,0.0253,1.02e-06,-9.35,5.08471,-0.512,Aqp4,aquaporin 4,AQP4
800,ILMN_1236398,0.3064,0.00542011,-3.41,-1.9915,-0.138,Aqr,aquarius,AQR
6111,ILMN_2684075,0.7418,0.10015558,-1.79,-4.56642,-0.11599999999999999,Ar,androgen receptor,AR
4527,ILMN_1256033,0.6805,0.06806789,-2.01,-4.2398,-0.078,Araf,"Araf proto-oncogene, serine/threonine kinase",ARAF
36716,ILMN_2646891,0.9824,0.79662881,0.264,-5.95861,0.02,Arap2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",ARAP2
29880,ILMN_2649846,0.9632,0.63583574,0.486,-5.87459,0.072,Arcn1,archain 1,ARCN1
30538,ILMN_2661005,0.9662,0.65162596,0.46399999999999997,-5.88543,0.056,Arel1,apoptosis resistant E3 ubiquitin protein ligase 1,AREL1
16339,ILMN_1252195,0.8927,0.32221036,1.03,-5.473409999999999,0.1,Arf3,ADP-ribosylation factor 3,ARF3
42270,ILMN_2599834,0.9921,0.92658031,0.0942,-5.98947,0.006,Arf4,ADP-ribosylation factor 4,ARF4
881,ILMN_2677712,0.3279,0.00641435,3.32,-2.14335,0.156,Arf5,ADP-ribosylation factor 5,ARF5
32396,ILMN_2763103,0.9703,0.6942062,0.40299999999999997,-5.91167,0.022,Arf6,ADP-ribosylation factor 6,ARF6
10766,ILMN_2908546,0.8370000000000001,0.19902288,-1.36,-5.11965,-0.07,Arfgap1,ADP-ribosylation factor GTPase activating protein 1,ARFGAP1
20411,ILMN_1241481,0.9183,0.41396659,0.848,-5.6391,0.074,Arfgap2,ADP-ribosylation factor GTPase activating protein 2,ARFGAP2
11738,ILMN_1230252,0.8487,0.22012506,1.3,-5.19664,0.094,Arfgef2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited),ARFGEF2
19860,ILMN_2743425,0.914,0.40091721,-0.872,-5.6188400000000005,-0.058,Arfip1,ADP-ribosylation factor interacting protein 1,ARFIP1
26428,ILMN_1233495,0.9502,0.55458374,0.609,-5.80813,0.04,Arfip2,ADP-ribosylation factor interacting protein 2,ARFIP2
4371,ILMN_1226330,0.6721,0.06489569,2.04,-4.1988900000000005,0.094,Arfrp1,ADP-ribosylation factor related protein 1,ARFRP1
10324,ILMN_2669164,0.8308,0.18947185,-1.39,-5.0816099999999995,-0.06,Arg2,arginase type II,ARG2
1518,ILMN_2594128,0.4483,0.01505838,-2.85,-2.91115,-0.138,Arglu1,arginine and glutamate rich 1,ARGLU1
7980,ILMN_1223713,0.7895,0.13924151,-1.59,-4.83724,-0.102,Arhgap1,Rho GTPase activating protein 1,ARHGAP1
5210,ILMN_3133817,0.71,0.08172077,-1.91,-4.39544,-0.082,Arhgap12,Rho GTPase activating protein 12,ARHGAP12
4346,ILMN_2715558,0.6708,0.06443813,-2.04,-4.19281,-0.138,Arhgap17,Rho GTPase activating protein 17,ARHGAP17
7423,ILMN_2750062,0.7759,0.1272519,1.64,-4.76408,0.092,Arhgap24,Rho GTPase activating protein 24,ARHGAP24
11473,ILMN_3155245,0.8448,0.21408142,-1.32,-5.1755,-0.11,Arhgap25,Rho GTPase activating protein 25,ARHGAP25
1130,ILMN_2545649,0.381,0.00952567,3.1,-2.49966,0.25,Arhgap26,Rho GTPase activating protein 26,ARHGAP26
13295,ILMN_2844874,0.8652,0.25409628,-1.2,-5.303780000000001,-0.098,Arhgap27,Rho GTPase activating protein 27,ARHGAP27
25022,ILMN_2985305,0.945,0.52224687,0.66,-5.77608,0.042,Arhgap39,Rho GTPase activating protein 39,ARHGAP39
22306,ILMN_1235177,0.9279999999999999,0.45721490000000004,-0.769,-5.69998,-0.032,Arhgap4,Rho GTPase activating protein 4,ARHGAP4
15326,ILMN_2656852,0.8839,0.29923023,-1.09,-5.42171,-0.04,Arhgap5,Rho GTPase activating protein 5,ARHGAP5
38625,ILMN_2789948,0.987,0.84203737,-0.204,-5.97284,-0.026,Arhgdib,"Rho, GDP dissociation inhibitor (GDI) beta",ARHGDIB
4647,ILMN_2920752,0.6888,0.07071571,1.99,-4.27243,0.078,Arhgef1,Rho guanine nucleotide exchange factor (GEF) 1,ARHGEF1
1054,ILMN_2720356,0.3644,0.008509899999999999,-3.17,-2.39812,-0.122,Arhgef11,Rho guanine nucleotide exchange factor (GEF) 11,ARHGEF11
1690,ILMN_1227110,0.4767,0.01781553,-2.76,-3.06169,-0.166,Arhgef12,Rho guanine nucleotide exchange factor (GEF) 12,ARHGEF12
261,ILMN_2612125,0.1731,0.00100717,4.37,-0.48118,0.18,Arhgef18,rho/rac guanine nucleotide exchange factor (GEF) 18,ARHGEF18
2397,ILMN_1233424,0.535,0.02833971,-2.51,-3.475,-0.184,Arhgef2,rho/rac guanine nucleotide exchange factor (GEF) 2,ARHGEF2
2862,ILMN_1259949,0.5913,0.03740038,-2.35,-3.7198,-0.168,Arhgef25,Rho guanine nucleotide exchange factor (GEF) 25,ARHGEF25
17649,ILMN_1229911,0.9013,0.35156564,0.971,-5.532830000000001,0.044,Arhgef28,Rho guanine nucleotide exchange factor (GEF) 28,ARHGEF28
2733,ILMN_2645208,0.5779,0.034907,-2.39,-3.6591,-0.158,Arhgef3,Rho guanine nucleotide exchange factor (GEF) 3,ARHGEF3
18082,ILMN_2619961,0.9057,0.36171606,-0.95,-5.55184,-0.056,Arhgef37,Rho guanine nucleotide exchange factor (GEF) 37,ARHGEF37
15312,ILMN_2486818,0.8838,0.29889558,-1.09,-5.42092,-0.044,Arhgef7,Rho guanine nucleotide exchange factor (GEF7),ARHGEF7
32377,ILMN_1254985,0.9701,0.69366677,0.40399999999999997,-5.91136,0.022,Arhgef9,CDC42 guanine nucleotide exchange factor (GEF) 9,ARHGEF9
14580,ILMN_1229829,0.8794,0.28333577,-1.13,-5.38288,-0.056,Arid1a,AT rich interactive domain 1A (SWI-like),ARID1A
14617,ILMN_2687828,0.8794,0.28404765,1.12,-5.38468,0.074,Arid3a,AT rich interactive domain 3A (BRIGHT-like),ARID3A
6650,ILMN_3127411,0.7563,0.11122076,-1.73,-4.65345,-0.09,Arid4a,AT rich interactive domain 4A (RBP1-like),ARID4A
2704,ILMN_1249672,0.5736,0.03428849,-2.4,-3.64336,-0.08,Arid4b,AT rich interactive domain 4B (RBP1-like),ARID4B
4012,ILMN_2718453,0.6526,0.05786265,2.11,-4.10013,0.092,Arid5a,AT rich interactive domain 5A (MRF1-like),ARID5A
5111,ILMN_3031781,0.7070000000000001,0.07983517,-1.92,-4.3756699999999995,-0.084,Arid5b,AT rich interactive domain 5B (MRF1-like),ARID5B
25718,ILMN_2712427,0.9481,0.53860669,0.634,-5.79274,0.064,Arih1,ariadne RBR E3 ubiquitin protein ligase 1,ARIH1
9294,ILMN_1219577,0.8177,0.16798293,1.47,-4.98729,0.132,Arl1,ADP-ribosylation factor-like 1,ARL1
6670,ILMN_1247679,0.7564,0.11144542,-1.72,-4.65512,-0.102,Arl10,ADP-ribosylation factor-like 10,ARL10
6208,ILMN_2721149,0.7449,0.10213952,-1.78,-4.58277,-0.1,Arl11,ADP-ribosylation factor-like 11,ARL11
8468,ILMN_2501992,0.8015,0.14992131,-1.54,-4.89674,-0.066,Arl13b,ADP-ribosylation factor-like 13B,ARL13B
30963,ILMN_2620304,0.9670000000000001,0.66130372,0.45,-5.891769999999999,0.03,Arl2,ADP-ribosylation factor-like 2,ARL2
